,gene,solubility,prediction
107,881,0.029999999329447746,0.3099674582481384
341,882,0.7400000095367432,0.7126004099845886
1578,883,0.75,0.7403930425643921
1286,884,0.6299999952316284,0.8041852116584778
2163,886,0.12999999523162842,0.4984760284423828
747,887,0.7900000214576721,0.4266241490840912
777,888,0.18000000715255737,0.359884113073349
351,889,0.18000000715255737,0.4756556451320648
2027,891,0.41999998688697815,0.5604336857795715
2118,893,0.6600000262260437,0.4506892263889313
1528,894,0.09000000357627869,0.4348851442337036
910,895,0.07999999821186066,0.2984810769557953
2192,896,0.09000000357627869,0.3878333866596222
596,897,0.2199999988079071,0.3652179539203644
2060,898,0.09000000357627869,0.18330977857112885
1120,899,0.15000000596046448,0.4902637004852295
654,901,0.41999998688697815,0.3967882990837097
814,902,0.3700000047683716,0.4392598271369934
1156,903,0.6700000166893005,0.7682507038116455
1648,904,0.09000000357627869,0.5095134973526001
429,905,0.12999999523162842,0.2248649299144745
694,906,0.8500000238418579,0.6689884066581726
1140,907,0.4699999988079071,0.33960235118865967
1525,909,0.3199999928474426,0.5263133645057678
1574,910,0.15000000596046448,0.19605308771133423
1870,912,0.49000000953674316,0.5472295880317688
328,913,0.3100000023841858,0.5344426035881042
2099,915,0.8199999928474426,0.371460497379303
1659,916,0.12999999523162842,0.3289198875427246
992,917,0.3499999940395355,0.203863263130188
1987,919,0.10000000149011612,0.521845281124115
2217,920,0.7200000286102295,0.602411150932312
845,921,0.10999999940395355,0.5139702558517456
156,923,0.07000000029802322,0.3580300509929657
704,924,0.18000000715255737,0.4376826882362366
912,925,0.5299999713897705,0.5247370004653931
346,926,0.11999999731779099,0.3352256417274475
1523,927,0.1599999964237213,0.39595702290534973
776,928,0.1899999976158142,0.4647536277770996
1929,929,0.5699999928474426,0.30499428510665894
2011,930,0.25,0.2868412435054779
757,931,0.1599999964237213,0.46808382868766785
1361,932,0.25999999046325684,0.2830877900123596
1051,933,0.20000000298023224,0.4110807776451111
1318,934,0.6499999761581421,0.6579127907752991
1634,935,0.23999999463558197,0.5485631823539734
313,936,0.14000000059604645,0.4343680441379547
601,939,0.20999999344348907,0.41814127564430237
1982,942,0.07000000029802322,0.26658692955970764
935,944,0.03999999910593033,0.4782121479511261
2033,945,0.17000000178813934,0.403801828622818
922,947,0.800000011920929,0.453337699174881
612,948,0.5600000023841858,0.5112951993942261
560,950,0.11999999731779099,0.25793585181236267
567,951,0.949999988079071,0.734524130821228
481,954,0.18000000715255737,0.3537362813949585
1032,956,0.5400000214576721,0.2599869966506958
1025,959,0.25999999046325684,0.6448035836219788
1824,960,0.03999999910593033,0.1836124062538147
876,961,0.10999999940395355,0.2530210614204407
575,963,0.15000000596046448,0.4503609538078308
340,964,0.6299999952316284,0.5273290872573853
994,966,0.8199999928474426,0.599031388759613
2143,967,0.27000001072883606,0.30885398387908936
884,968,1.0,0.8031564950942993
1818,969,1.0,0.7660108208656311
827,970,0.23000000417232513,0.4424803853034973
1657,972,0.3700000047683716,0.3338168263435364
79,973,0.4300000071525574,0.5225392580032349
1464,974,0.3400000035762787,0.5878041386604309
1858,975,0.1599999964237213,0.4112764298915863
2170,976,0.4399999976158142,0.42690691351890564
1782,977,0.11999999731779099,0.39582663774490356
1158,979,0.11999999731779099,0.2519560158252716
1481,980,0.09000000357627869,0.2149406224489212
1021,981,0.23999999463558197,0.40388402342796326
37,983,0.10999999940395355,0.382386177778244
1554,984,0.5400000214576721,0.3136218786239624
1998,985,0.11999999731779099,0.4743230938911438
1355,986,0.28999999165534973,0.31131455302238464
1787,987,0.699999988079071,0.5496487021446228
1377,988,0.4099999964237213,0.5128099918365479
641,990,0.05000000074505806,0.4398042559623718
2138,993,0.10000000149011612,0.4281637370586395
1160,994,0.6299999952316284,0.6652454733848572
1799,995,0.7699999809265137,0.6631270051002502
2000,996,0.3799999952316284,0.4488452076911926
1279,997,0.7300000190734863,0.7421700954437256
860,998,0.1599999964237213,0.2493026703596115
2040,999,0.4000000059604645,0.2780989110469818
1723,1000,0.10999999940395355,0.4552321434020996
1789,1001,1.0,0.5160995125770569
1218,1002,0.7099999785423279,0.5967372059822083
1571,1004,0.8199999928474426,0.49631011486053467
1359,1005,0.7099999785423279,0.5756590366363525
995,1006,0.10999999940395355,0.4410606920719147
1495,1007,0.9399999976158142,0.8550690412521362
815,1008,0.49000000953674316,0.3166893422603607
1845,1009,0.4699999988079071,0.44576144218444824
703,1010,0.6700000166893005,0.5359923243522644
1969,1013,0.3400000035762787,0.3175809979438782
1320,1015,0.3100000023841858,0.5036759972572327
491,1016,0.03999999910593033,0.3746141493320465
2072,1017,0.44999998807907104,0.6039730906486511
1185,1019,0.30000001192092896,0.39199206233024597
690,1020,0.3799999952316284,0.4887070655822754
1261,1021,0.8700000047683716,0.8368540406227112
830,1022,0.10000000149011612,0.5130640864372253
1793,1024,0.9399999976158142,0.5254178047180176
294,1025,0.6899999976158142,0.7195520401000977
1877,1026,0.8100000023841858,0.5841801762580872
848,1027,0.12999999523162842,0.3673316240310669
1879,1028,0.5799999833106995,0.4738738536834717
1943,1029,0.4300000071525574,0.31950080394744873
2070,1030,0.12999999523162842,0.24210770428180695
381,1031,0.07000000029802322,0.39623594284057617
450,1032,0.03999999910593033,0.16573257744312286
1611,1033,0.3700000047683716,0.3038675785064697
1091,1034,0.5199999809265137,0.4981676936149597
1530,1035,0.10000000149011612,0.19554702937602997
1872,1036,0.33000001311302185,0.2244771271944046
1777,1037,0.12999999523162842,0.4331103265285492
605,1039,0.9100000262260437,0.7314019799232483
929,1041,0.07999999821186066,0.4832644760608673
1907,1043,0.8999999761581421,0.44559887051582336
740,1044,0.3199999928474426,0.4496908187866211
1722,1046,0.05999999865889549,0.46293559670448303
1440,1048,0.2199999988079071,0.3820943534374237
182,1049,0.03999999910593033,0.24035252630710602
394,1050,0.47999998927116394,0.6145229339599609
1989,1051,0.10000000149011612,0.4058871567249298
2135,1052,0.03999999910593033,0.5221065878868103
630,1053,0.09000000357627869,0.2866067588329315
1402,1054,0.4399999976158142,0.3612714111804962
1073,1055,0.07999999821186066,0.420077919960022
56,1056,0.3799999952316284,0.5481539964675903
1781,1057,0.3100000023841858,0.2712900638580322
1082,1058,0.75,0.4483931064605713
1947,1059,0.5400000214576721,0.4554119408130646
116,1060,0.07000000029802322,0.428278386592865
229,1062,0.6600000262260437,0.5982741713523865
752,1063,0.8399999737739563,0.7941579818725586
1825,1064,0.05000000074505806,0.36858248710632324
424,1065,0.11999999731779099,0.25243890285491943
122,1067,1.0,0.775941014289856
760,1069,0.25,0.3826143741607666
86,1071,1.0,0.8859129548072815
787,1072,0.800000011920929,0.7578077912330627
947,1073,0.9300000071525574,0.49710553884506226
1114,1075,0.8799999952316284,0.8072289824485779
1128,1076,0.9700000286102295,0.630621612071991
2063,1078,0.23999999463558197,0.740310788154602
743,1079,0.7300000190734863,0.6440945863723755
244,1080,0.25999999046325684,0.5657559037208557
1493,1082,0.8700000047683716,0.8808372020721436
1878,1083,0.1899999976158142,0.24975240230560303
35,1085,1.0,0.8855043053627014
1576,1087,0.20999999344348907,0.7032154202461243
1399,1089,0.25999999046325684,0.41072794795036316
1976,1090,1.0,0.7200494408607483
234,1092,0.4000000059604645,0.5811413526535034
267,1093,0.36000001430511475,0.4187536835670471
300,1094,0.949999988079071,0.8231936097145081
10,1095,0.699999988079071,0.6147749423980713
652,1096,0.23999999463558197,0.6958646774291992
494,1097,0.6299999952316284,0.7846156358718872
1724,1098,0.1599999964237213,0.3767343759536743
455,1099,0.8600000143051147,0.27054551243782043
2169,1100,0.1599999964237213,0.34816133975982666
755,1105,0.09000000357627869,0.5814679861068726
1129,1106,1.0,0.5979138612747192
872,1108,0.8100000023841858,0.667830765247345
571,1109,1.0,0.816520631313324
904,1111,1.0,0.906958818435669
1636,1112,1.0,0.858452320098877
96,1113,0.3199999928474426,0.36249056458473206
1305,1114,0.8600000143051147,0.8348926305770874
1979,1117,0.4300000071525574,0.4027501344680786
1673,1119,1.0,0.9491920471191406
1461,1120,0.8600000143051147,0.5569514632225037
1543,1121,0.5899999737739563,0.4806431829929352
1496,1122,0.5199999809265137,0.7901813387870789
1101,1124,0.6000000238418579,0.43460503220558167
88,1125,1.0,0.753693699836731
145,1126,0.5099999904632568,0.7403563857078552
124,1128,0.07999999821186066,0.3111031949520111
2042,1129,0.10999999940395355,0.209482342004776
1241,1130,0.49000000953674316,0.7166383266448975
1436,1131,0.6800000071525574,0.7891945838928223
75,1132,1.0,0.8636951446533203
1555,1133,0.4399999976158142,0.4201962351799011
788,1134,0.550000011920929,0.61711585521698
277,1135,1.0,0.6517266631126404
1179,1136,0.10999999940395355,0.46749162673950195
457,1139,0.9300000071525574,0.6411202549934387
2152,1140,0.6100000143051147,0.7500461339950562
1375,1141,0.14000000059604645,0.2969109117984772
1511,1142,0.20000000298023224,0.5708089470863342
2010,1143,1.0,0.7471070289611816
1532,1144,0.699999988079071,0.4676346480846405
1900,1145,0.3700000047683716,0.283202201128006
2224,1149,0.7699999809265137,0.5820600986480713
1108,1150,0.44999998807907104,0.7664621472358704
629,1151,0.6100000143051147,0.4946138262748718
141,1152,0.11999999731779099,0.18761765956878662
67,1153,1.0,0.6980891227722168
203,1154,0.23999999463558197,0.3364314138889313
1915,1155,0.3199999928474426,0.20525504648685455
2059,1157,0.5,0.6288248896598816
9,1159,0.4399999976158142,0.48044610023498535
1071,1160,0.46000000834465027,0.6187243461608887
1575,1162,0.09000000357627869,0.2805936336517334
1290,1163,0.5400000214576721,0.7276199460029602
811,1164,0.5699999928474426,0.588324785232544
869,1165,0.8199999928474426,0.37847384810447693
1228,1167,0.9100000262260437,0.8693772554397583
135,1168,0.05999999865889549,0.33428046107292175
1605,1169,0.8100000023841858,0.7038196325302124
1321,1170,0.3499999940395355,0.45213621854782104
767,1171,0.18000000715255737,0.2510411739349365
2077,1172,0.15000000596046448,0.17933289706707
7,1173,0.46000000834465027,0.4227442145347595
1561,1175,0.6200000047683716,0.2868833541870117
1272,1176,0.6700000166893005,0.5824177861213684
515,1177,0.7900000214576721,0.5266042947769165
2053,1178,0.3400000035762787,0.4585144519805908
452,1179,0.7799999713897705,0.5208852291107178
1122,1180,0.3199999928474426,0.16381776332855225
1930,1181,0.47999998927116394,0.3674345314502716
670,1182,0.03999999910593033,0.17040783166885376
471,1183,0.03999999910593033,0.155050128698349
1923,1184,0.9399999976158142,0.16605772078037262
932,1185,0.3700000047683716,0.36863937973976135
2201,1186,0.9800000190734863,0.853383481502533
345,1187,0.15000000596046448,0.5987699627876282
1476,1190,0.7200000286102295,0.5876407623291016
2184,1191,0.1899999976158142,0.37146466970443726
1938,1193,0.4000000059604645,0.43254339694976807
419,1195,0.38999998569488525,0.5912826061248779
1031,1196,0.8899999856948853,0.6398807764053345
1616,1197,0.3499999940395355,0.28298985958099365
1365,1198,0.28999999165534973,0.64328932762146
1186,1199,0.12999999523162842,0.5013886094093323
846,1200,0.20000000298023224,0.3427738845348358
1132,1201,0.8500000238418579,0.6924152374267578
562,1204,0.6800000071525574,0.5527585744857788
223,1206,0.4300000071525574,0.524540364742279
184,1207,0.03999999910593033,0.25287696719169617
1613,1208,0.5699999928474426,0.7411900758743286
2134,1209,0.7699999809265137,0.7438288927078247
1210,1212,0.27000001072883606,0.36474084854125977
525,1213,0.10999999940395355,0.3364129364490509
2112,1214,0.6499999761581421,0.7694087624549866
84,1215,0.7799999713897705,0.5616031885147095
1124,1216,0.07000000029802322,0.41056957840919495
1510,1217,0.9100000262260437,0.7617284655570984
1,1218,0.25,0.4089221656322479
669,1220,0.9200000166893005,0.5837074518203735
1625,1222,0.6899999976158142,0.8059065341949463
1449,1223,0.9700000286102295,0.8537692427635193
1959,1224,0.20999999344348907,0.3546430170536041
1454,1226,0.09000000357627869,0.21220435202121735
2158,1227,0.9900000095367432,0.8483835458755493
1661,1228,0.1599999964237213,0.5026351809501648
1683,1229,0.8399999737739563,0.7502952814102173
1713,1230,0.4099999964237213,0.29916077852249146
1854,1232,0.1599999964237213,0.2593509256839752
119,1233,0.10999999940395355,0.35934391617774963
72,1234,0.3700000047683716,0.283036470413208
1968,1235,0.14000000059604645,0.3020052909851074
653,1236,0.1599999964237213,0.30645179748535156
1716,1238,0.23999999463558197,0.5447477102279663
64,1239,0.9599999785423279,0.5968722701072693
406,1242,0.03999999910593033,0.6295205950737
841,1245,0.12999999523162842,0.5354208946228027
965,1247,0.8100000023841858,0.6832104325294495
576,1248,0.17000000178813934,0.3746526539325714
1462,1253,0.3700000047683716,0.4099140763282776
1928,1254,0.6600000262260437,0.5304076671600342
1812,1255,0.07999999821186066,0.2531784772872925
1665,1258,0.11999999731779099,0.27800559997558594
1244,1260,0.7799999713897705,0.6683594584465027
749,1261,0.27000001072883606,0.4960964620113373
1594,1262,0.1599999964237213,0.37852850556373596
1484,1263,0.9399999976158142,0.786872148513794
1857,1264,0.18000000715255737,0.5024394989013672
2025,1265,0.7699999809265137,0.8318768739700317
240,1267,0.33000001311302185,0.36973893642425537
475,1269,1.0,0.826787531375885
2090,1270,0.10999999940395355,0.2083309292793274
966,1271,0.8100000023841858,0.8456842303276062
597,1272,0.33000001311302185,0.6261389851570129
1303,1273,0.1899999976158142,0.2878669500350952
991,1274,0.029999999329447746,0.5296170711517334
1193,1275,0.44999998807907104,0.6412924528121948
2062,1277,0.75,0.7955157160758972
1919,1280,0.75,0.6277357339859009
682,1281,0.3700000047683716,0.7089439630508423
32,1282,0.05000000074505806,0.22591443359851837
1017,1283,0.9599999785423279,0.8603821396827698
1585,1284,0.23000000417232513,0.4187895357608795
2051,1289,0.03999999910593033,0.3425992429256439
948,1290,1.0,0.759014368057251
441,1291,0.18000000715255737,0.5905986428260803
2210,1292,0.7900000214576721,0.6490521430969238
1426,1293,1.0,0.659003496170044
220,1294,0.1599999964237213,0.23079970479011536
126,1295,0.8700000047683716,0.6949719786643982
1914,1296,0.20999999344348907,0.45484045147895813
748,1297,0.10999999940395355,0.5271745920181274
422,1298,0.029999999329447746,0.1902841329574585
565,1299,0.6200000047683716,0.7846021056175232
142,1300,0.6399999856948853,0.5556156039237976
127,1302,0.4399999976158142,0.7854204773902893
1216,1304,0.6399999856948853,0.5920867323875427
105,1305,0.5799999833106995,0.7533783912658691
480,1306,0.7599999904632568,0.5034181475639343
1098,1307,0.1899999976158142,0.4394276440143585
2235,1308,0.10999999940395355,0.36789554357528687
1551,1309,0.30000001192092896,0.43132221698760986
655,1311,0.6600000262260437,0.5597640872001648
769,1312,0.20000000298023224,0.26786693930625916
243,1313,0.6600000262260437,0.6923248171806335
2182,1314,0.5299999713897705,0.5197339653968811
1274,1315,0.7400000095367432,0.7183641195297241
361,1316,0.7599999904632568,0.7108933925628662
1058,1318,0.8100000023841858,0.7899425029754639
85,1319,0.9399999976158142,0.8501797318458557
21,1320,0.4300000071525574,0.8926807641983032
677,1321,0.8399999737739563,0.6376404762268066
2045,1322,0.699999988079071,0.3244000971317291
2085,1323,0.7099999785423279,0.7795922756195068
383,1324,0.9800000190734863,0.7573727965354919
853,1325,1.0,0.7938485741615295
460,1326,0.1599999964237213,0.2813919484615326
569,1327,0.10000000149011612,0.35857516527175903
1467,1328,0.8799999952316284,0.8412982821464539
1535,1329,0.9599999785423279,0.7344714999198914
2101,1330,0.3700000047683716,0.7351225018501282
1805,1333,0.7799999713897705,0.5723493099212646
295,1334,0.7300000190734863,0.5837503671646118
1832,1335,1.0,0.8234493136405945
870,1336,0.6600000262260437,0.7704986333847046
1666,1337,0.1599999964237213,0.21319769322872162
129,1339,0.25,0.2740234434604645
2008,1340,1.0,0.9606746435165405
659,1341,0.9200000166893005,0.6508813500404358
905,1342,0.6499999761581421,0.4776548445224762
362,1343,1.0,0.7127037048339844
503,1344,0.800000011920929,0.822910487651825
1182,1346,0.36000001430511475,0.351654976606369
1560,1347,1.0,0.910346508026123
1415,1348,0.30000001192092896,0.6282839775085449
338,1350,0.6299999952316284,0.4819524586200714
2148,1352,0.30000001192092896,0.41727691888809204
781,1353,1.0,0.8303717374801636
2125,1354,1.0,0.7920857667922974
1949,1356,1.0,0.8974630832672119
1786,1357,0.25,0.6816257834434509
564,1361,1.0,0.9172492623329163
1491,1362,0.8999999761581421,0.891737699508667
793,1363,0.7699999809265137,0.9059402346611023
554,1364,0.9399999976158142,0.7354626655578613
1912,1367,0.5099999904632568,0.7033011317253113
619,1368,0.8600000143051147,0.728995680809021
1589,1369,0.7200000286102295,0.9269503951072693
1981,1370,0.3799999952316284,0.639333963394165
123,1371,1.0,0.9455865025520325
1904,1372,0.14000000059604645,0.16055114567279816
261,1373,0.36000001430511475,0.33735573291778564
496,1375,1.0,0.8596838116645813
1431,1378,0.4399999976158142,0.4881899952888489
588,1379,0.05000000074505806,0.29292547702789307
1522,1380,0.8100000023841858,0.7352836728096008
333,1381,0.11999999731779099,0.450298547744751
2234,1382,1.0,0.7370996475219727
1273,1383,1.0,0.8489030599594116
2203,1384,0.47999998927116394,0.7984086275100708
962,1386,1.0,0.7480772137641907
1612,1387,0.20999999344348907,0.6903581619262695
1776,1388,0.9399999976158142,0.9124197959899902
1238,1389,0.9300000071525574,0.9245079755783081
1795,1390,0.8600000143051147,0.8578507900238037
998,1391,0.75,0.8268480896949768
2179,1394,0.49000000953674316,0.5701806545257568
540,1395,0.7900000214576721,0.7932046055793762
47,1397,0.23999999463558197,0.2678549587726593
1008,1398,0.5299999713897705,0.5415355563163757
615,1399,0.8999999761581421,0.8778976798057556
1779,1401,0.9100000262260437,0.8628701567649841
1243,1402,1.0,0.9159924983978271
1836,1403,0.5799999833106995,0.8203037977218628
868,1404,1.0,0.7570183277130127
1270,1405,0.8600000143051147,0.8623303174972534
640,1408,0.8399999737739563,0.8011418581008911
1397,1409,1.0,0.6983517408370972
44,1411,1.0,0.5298566222190857
1830,1412,1.0,0.799166202545166
462,1413,1.0,0.7699714303016663
1717,1414,1.0,0.9071581959724426
159,1415,0.9800000190734863,0.8285159468650818
1302,1416,0.9900000095367432,0.7985166907310486
1257,1417,0.8999999761581421,0.8989814519882202
46,1418,0.9700000286102295,0.7109385132789612
2159,1419,0.41999998688697815,0.42711928486824036
1409,1420,1.0,0.8983166217803955
504,1423,0.7699999809265137,0.9171627163887024
221,1424,0.9399999976158142,0.9202402234077454
215,1426,0.699999988079071,0.7104178667068481
616,1429,0.36000001430511475,0.8121859431266785
1176,1430,0.9599999785423279,0.8577648997306824
375,1431,1.0,0.9625076055526733
2023,1432,0.5299999713897705,0.7813985347747803
542,1433,0.5,0.22278890013694763
875,1435,0.6800000071525574,0.31778600811958313
428,1438,0.8399999737739563,0.7617620229721069
989,1439,1.0,0.9304601550102234
1565,1440,0.15000000596046448,0.33474618196487427
1644,1441,0.7599999904632568,0.8085767030715942
61,1442,1.0,0.9135759472846985
1422,1443,0.6899999976158142,0.7745136022567749
1977,1445,1.0,0.8923988342285156
1213,1448,0.6200000047683716,0.7211628556251526
1899,1449,0.8999999761581421,0.683161735534668
1582,1452,0.15000000596046448,0.5327452421188354
1524,1453,0.3100000023841858,0.22258813679218292
1932,1454,0.7799999713897705,0.4794778525829315
880,1455,0.6600000262260437,0.9340973496437073
1910,1456,0.6600000262260437,0.38112691044807434
1547,1458,0.8299999833106995,0.7293576002120972
1471,1460,1.0,0.8818045854568481
1794,1462,0.25,0.5760268568992615
335,1463,0.7900000214576721,0.9058122038841248
766,1464,0.9100000262260437,0.7240139842033386
365,1467,0.7400000095367432,0.6644484996795654
786,1469,0.17000000178813934,0.2804439961910248
1823,1470,1.0,0.7875537276268005
183,1471,1.0,0.560732901096344
464,1472,0.4399999976158142,0.31403982639312744
1763,1473,0.47999998927116394,0.3455770015716553
867,1474,1.0,0.6984929442405701
2057,1475,0.5400000214576721,0.4954257309436798
65,1478,0.17000000178813934,0.19712689518928528
51,1479,0.10000000149011612,0.21761538088321686
1390,1480,0.3100000023841858,0.4275299608707428
1259,1481,0.23999999463558197,0.2954765260219574
1188,1482,0.49000000953674316,0.4949091970920563
1638,1484,0.6299999952316284,0.33167046308517456
412,1485,0.18000000715255737,0.29574716091156006
2150,1486,0.38999998569488525,0.28381532430648804
178,1487,0.8100000023841858,0.49063923954963684
389,1488,0.05999999865889549,0.2164977788925171
1859,1489,0.07999999821186066,0.2584579288959503
48,1491,0.46000000834465027,0.34226152300834656
1026,1493,0.7400000095367432,0.25754183530807495
1975,1494,0.41999998688697815,0.31480124592781067
110,1496,0.5600000023841858,0.27070674300193787
393,1497,0.6600000262260437,0.31334275007247925
1593,1498,0.05999999865889549,0.20391732454299927
118,1499,0.09000000357627869,0.2467418760061264
1596,1500,0.07000000029802322,0.24662409722805023
1529,1501,0.11999999731779099,0.2626683712005615
58,1502,0.3700000047683716,0.3496513068675995
1370,1503,0.2199999988079071,0.2593010365962982
1891,1504,0.029999999329447746,0.26680588722229004
68,1505,0.49000000953674316,0.39699509739875793
1642,1506,0.18000000715255737,0.416408509016037
1283,1507,0.5699999928474426,0.304672509431839
1116,1508,0.2199999988079071,0.24654383957386017
2187,1510,0.17000000178813934,0.34065893292427063
683,1511,0.5,0.3133980929851532
1804,1512,0.11999999731779099,0.22982653975486755
90,1514,0.7900000214576721,0.3992278277873993
1502,1515,0.4699999988079071,0.5148023366928101
421,1516,0.07000000029802322,0.23197932541370392
1764,1518,0.25999999046325684,0.2723693549633026
440,1519,0.18000000715255737,0.45701852440834045
411,1520,0.18000000715255737,0.2355697900056839
2137,1521,0.27000001072883606,0.21942460536956787
250,1523,0.8999999761581421,0.31788355112075806
1332,1524,0.05999999865889549,0.28662630915641785
507,1525,0.029999999329447746,0.20193007588386536
1775,1526,0.03999999910593033,0.2587699592113495
2082,1527,0.49000000953674316,0.6751677989959717
456,1528,0.5400000214576721,0.36978480219841003
1414,1529,0.1599999964237213,0.4264781177043915
829,1530,0.5199999809265137,0.27359145879745483
1015,1531,0.1599999964237213,0.2736762464046478
1190,1534,0.8999999761581421,0.8101038932800293
1432,1535,0.10999999940395355,0.4483503997325897
2222,1536,0.20999999344348907,0.3616793155670166
1438,1537,0.07000000029802322,0.20484593510627747
484,1538,0.07000000029802322,0.24912305176258087
1621,1539,0.07999999821186066,0.26623454689979553
2014,1541,0.49000000953674316,0.6683051586151123
610,1542,0.6600000262260437,0.6614596843719482
356,1543,1.0,0.606922447681427
1169,1544,0.05000000074505806,0.48742377758026123
1986,1545,0.20000000298023224,0.2797684073448181
1035,1546,0.12999999523162842,0.4199565649032593
1198,1547,0.17000000178813934,0.6265931129455566
1835,1549,0.17000000178813934,0.20251069962978363
1346,1550,0.07000000029802322,0.36830320954322815
1465,1551,0.10000000149011612,0.2884458601474762
1276,1552,0.10000000149011612,0.21997912228107452
1130,1553,0.3799999952316284,0.42003124952316284
265,1554,0.23999999463558197,0.575322151184082
1819,1555,0.7699999809265137,0.5517160296440125
1817,1556,0.36000001430511475,0.3189519941806793
226,1557,0.15000000596046448,0.22637473046779633
1973,1559,0.18000000715255737,0.2875424921512604
671,1561,0.17000000178813934,0.49641722440719604
1861,1563,0.47999998927116394,0.5372424125671387
1212,1564,0.5199999809265137,0.5226813554763794
828,1565,0.05999999865889549,0.2216537892818451
2212,1567,0.28999999165534973,0.4861581325531006
1231,1570,0.3400000035762787,0.503307044506073
1171,1571,1.0,0.49813905358314514
1492,1573,0.9300000071525574,0.6832407116889954
1701,1574,0.3100000023841858,0.25759637355804443
1980,1575,0.17000000178813934,0.3064703047275543
1041,1576,0.47999998927116394,0.5406263470649719
374,1577,0.05000000074505806,0.32711464166641235
1406,1578,0.30000001192092896,0.5036256313323975
227,1582,0.07999999821186066,0.3590337932109833
2146,1583,0.09000000357627869,0.28770312666893005
635,1584,0.10000000149011612,0.4432433843612671
1778,1585,0.23000000417232513,0.6524753570556641
1867,1586,0.6499999761581421,0.40214261412620544
175,1588,0.75,0.8990482091903687
1369,1589,0.10000000149011612,0.40729883313179016
1166,1591,0.9800000190734863,0.7736535668373108
519,1594,0.9100000262260437,0.7390738129615784
744,1595,0.3100000023841858,0.3844563364982605
963,1596,0.7699999809265137,0.22114209830760956
1843,1598,0.019999999552965164,0.18474343419075012
770,1599,0.4099999964237213,0.3647371232509613
1849,1600,0.3199999928474426,0.27814093232154846
1876,1602,0.38999998569488525,0.37717679142951965
490,1603,0.09000000357627869,0.5061644315719604
1690,1604,0.46000000834465027,0.624410092830658
1437,1605,0.38999998569488525,0.7262310981750488
50,1606,0.25,0.24708323180675507
334,1607,0.14000000059604645,0.3939971327781677
499,1608,0.5199999809265137,0.30230504274368286
823,1609,0.12999999523162842,0.2585996687412262
1083,1610,0.14000000059604645,0.29225704073905945
114,1611,0.3100000023841858,0.20868586003780365
501,1612,0.4099999964237213,0.6280623078346252
414,1613,0.5,0.32382020354270935
1905,1614,0.28999999165534973,0.527751624584198
1331,1616,0.18000000715255737,0.26576411724090576
476,1618,0.20999999344348907,0.40064096450805664
373,1619,1.0,0.3586333692073822
520,1620,0.8500000238418579,0.5148921608924866
2225,1625,0.5799999833106995,0.6421891450881958
311,1627,0.009999999776482582,0.3416742980480194
368,1628,0.3799999952316284,0.6607832908630371
2165,1630,0.07999999821186066,0.23595690727233887
1388,1631,0.11999999731779099,0.15613515675067902
482,1632,0.6700000166893005,0.3982298672199249
176,1634,0.3700000047683716,0.28511321544647217
1734,1635,0.8199999928474426,0.5265946984291077
1040,1637,0.7699999809265137,0.3151751458644867
879,1639,0.800000011920929,0.36311396956443787
981,1640,0.8700000047683716,0.5122283697128296
232,1641,0.11999999731779099,0.24578619003295898
508,1642,0.9599999785423279,0.6732134222984314
29,1644,0.14000000059604645,0.3853161931037903
1622,1645,0.6200000047683716,0.6353814005851746
850,1646,0.05000000074505806,0.37370043992996216
996,1647,0.12999999523162842,0.3538474142551422
1761,1648,0.33000001311302185,0.4121401011943817
1324,1649,0.09000000357627869,0.2654810845851898
92,1650,0.7599999904632568,0.6906015276908875
158,1651,0.8199999928474426,0.41527339816093445
631,1652,0.18000000715255737,0.592941164970398
418,1653,0.6200000047683716,0.5870089530944824
151,1654,0.20000000298023224,0.5330159068107605
1468,1655,0.8700000047683716,0.5176036357879639
2075,1656,0.25999999046325684,0.20816722512245178
729,1657,0.9300000071525574,0.7065715193748474
2091,1658,0.5899999737739563,0.43667519092559814
775,1659,0.6000000238418579,0.5062122344970703
1552,1660,0.3700000047683716,0.40981340408325195
625,1661,0.11999999731779099,0.20343172550201416
493,1662,0.14000000059604645,0.4656035602092743
367,1663,0.4099999964237213,0.3390137553215027
2193,1664,0.07000000029802322,0.28549668192863464
1277,1665,0.3799999952316284,0.15197604894638062
148,1666,0.6399999856948853,0.7332478761672974
1191,1667,0.8700000047683716,0.5714974999427795
2140,1668,0.4300000071525574,0.49179577827453613
1250,1669,0.1899999976158142,0.22952936589717865
632,1671,0.46000000834465027,0.5929586291313171
408,1673,0.6899999976158142,0.7124699950218201
180,1674,0.8100000023841858,0.6095139980316162
1020,1676,0.4399999976158142,0.3646053373813629
1001,1677,0.7200000286102295,0.4168323576450348
1061,1678,0.6299999952316284,0.7055820822715759
1503,1679,1.0,0.6491138935089111
1076,1681,0.1899999976158142,0.34696415066719055
357,1682,0.2199999988079071,0.3720736801624298
890,1683,0.07999999821186066,0.21633660793304443
1307,1684,0.4699999988079071,0.5283127427101135
931,1685,0.15000000596046448,0.1624811738729477
1327,1686,0.6000000238418579,0.5069884061813354
611,1687,0.7699999809265137,0.5409404039382935
834,1688,0.3199999928474426,0.5595802068710327
1126,1691,0.5199999809265137,0.5898492932319641
1881,1693,0.8799999952316284,0.777640700340271
1293,1694,0.27000001072883606,0.27181610465049744
1075,1695,0.5199999809265137,0.37689027190208435
1783,1696,0.30000001192092896,0.4497916102409363
970,1697,0.38999998569488525,0.5641277432441711
